step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
229,PAYMENT,16961.75,C416277397,0.0,0.0,M1952790873,0.0,0.0,0,0
356,CASH_OUT,80360.66,C1905063019,55796.0,0.0,C1981229726,0.0,80360.66,0,0
216,CASH_OUT,453330.99,C1323970820,0.0,0.0,C1478858331,457024.51,910355.5,0,0
136,CASH_OUT,21958.27,C1012144775,0.0,0.0,C305985509,105034.17,126992.44,0,0
186,CASH_OUT,54536.27,C671625031,0.0,0.0,C63754638,3511349.98,3565886.25,0,0
259,TRANSFER,927087.16,C353417869,10658.0,0.0,C54166151,112010.0,1039097.16,0,0
690,CASH_OUT,61338.79,C1984505328,0.0,0.0,C1040786626,4113140.98,4174479.77,0,0
18,PAYMENT,6389.46,C1518074264,25435.0,19045.54,M1011873019,0.0,0.0,0,0
135,CASH_OUT,317375.7,C14192077,50884.0,0.0,C1558714433,1330332.51,1647708.21,0,0
234,CASH_OUT,158895.89,C939290986,0.0,0.0,C166771838,264572.62,423468.51,0,0
204,PAYMENT,1952.23,C687477204,56305.17,54352.94,M639509180,0.0,0.0,0,0
230,PAYMENT,24358.93,C802476060,187748.66,163389.73,M1835622836,0.0,0.0,0,0
164,CASH_OUT,268315.72,C1118144918,0.0,0.0,C1336734007,671147.15,939462.87,0,0
379,CASH_OUT,254774.58,C241748331,0.0,0.0,C1211608310,993939.34,1248713.92,0,0
250,PAYMENT,5045.11,C957630449,119.0,0.0,M186413766,0.0,0.0,0,0
165,PAYMENT,9403.99,C1838729541,355065.24,345661.25,M53195811,0.0,0.0,0,0
469,CASH_OUT,207869.14,C1591145327,0.0,0.0,C1118942128,2257813.59,2465682.73,0,0
300,CASH_OUT,147877.05,C1036272709,31190.0,0.0,C124928308,197788.79,345665.84,0,0
306,CASH_OUT,113864.3,C1762664679,0.0,0.0,C1415129032,740342.63,854206.93,0,0
370,CASH_OUT,27936.26,C1607387748,40893.0,12956.74,C119203833,152283.18,180219.44,0,0
327,CASH_IN,302572.12,C1326559378,447.0,303019.12,C594777532,1011459.84,708887.72,0,0
19,CASH_OUT,142454.27,C486414063,15480.0,0.0,C910119139,1777623.53,1848658.13,0,0
259,CASH_IN,132103.57,C1702691278,2196444.89,2328548.46,C1010594197,411130.21,279026.64,0,0
209,CASH_IN,112460.53,C299343960,6508570.05,6621030.58,C158237881,119963.35,7502.82,0,0
259,CASH_OUT,254897.3,C153549353,0.0,0.0,C764977225,4470211.62,4725108.92,0,0
17,PAYMENT,23222.31,C1015140757,73127.09,49904.78,M1427036697,0.0,0.0,0,0
17,TRANSFER,72120.31,C679927373,9728.0,0.0,C232110420,2490435.79,2562556.11,0,0
9,CASH_IN,67568.2,C1578052029,8400227.43,8467795.64,C1508172710,80693.0,13124.8,0,0
442,CASH_IN,306510.09,C1749342286,106572.0,413082.09,C455654257,0.0,0.0,0,0
43,TRANSFER,483837.77,C1507534197,57564.22,0.0,C694976800,5259916.62,5743754.39,0,0
352,CASH_OUT,158955.51,C1050890008,52604.0,0.0,C485819880,0.0,158955.51,0,0
323,CASH_OUT,226464.95,C1479372175,434337.0,207872.05,C822863647,0.0,226464.95,0,0
133,CASH_IN,234563.26,C15956962,8956013.67,9190576.92,C154097284,411647.23,516148.85,0,0
374,PAYMENT,10336.91,C324414126,134934.47,124597.56,M245848924,0.0,0.0,0,0
402,CASH_IN,73218.08,C1082837176,181766.69,254984.77,C45606496,213093.26,139875.18,0,0
416,CASH_OUT,218583.02,C23268516,0.0,0.0,C1681207576,535086.48,753669.5,0,0
381,CASH_IN,173296.06,C464654539,37405.0,210701.06,C1334883783,0.0,0.0,0,0
661,CASH_IN,38768.44,C1002551743,8587857.0,8626625.44,C315695280,116947.81,78179.37,0,0
144,CASH_OUT,20021.3,C1984794273,0.0,0.0,C1358279135,790585.84,810607.14,0,0
308,CASH_IN,63256.05,C1990956569,7381962.81,7445218.86,C2025619786,2164491.47,2101235.42,0,0
322,CASH_OUT,91766.2,C600585148,0.0,0.0,C174820727,357435.88,449202.07,0,0
16,CASH_IN,238836.54,C34985632,1639312.25,1878148.79,C1963595524,246554.79,7718.25,0,0
373,PAYMENT,18482.78,C1974530645,0.0,0.0,M1563532604,0.0,0.0,0,0
348,CASH_OUT,17909.38,C120235205,0.0,0.0,C1387198702,335635.95,353545.33,0,0
132,CASH_OUT,490120.43,C773430171,21438.0,0.0,C630754937,891491.39,1381611.82,0,0
39,CASH_IN,83300.52,C175837826,2526765.28,2610065.8,C512992919,1801834.79,1718534.27,0,0
371,CASH_OUT,169110.48,C55116967,0.0,0.0,C965532307,5214063.41,5383173.89,0,0
326,CASH_OUT,114146.4,C1116316922,121665.0,7518.6,C786958517,0.0,114146.4,0,0
298,CASH_IN,39853.79,C144766425,2513.0,42366.79,C1222399611,36464.46,0.0,0,0
138,CASH_OUT,50165.3,C2019628076,26015.0,0.0,C84626312,0.0,130573.24,0,0
276,TRANSFER,767264.64,C1437444553,5552.0,0.0,C44940353,53916.93,821181.57,0,0
188,CASH_OUT,215580.58,C2137123260,30794.0,0.0,C1199194897,797868.82,1013449.41,0,0
94,CASH_IN,207341.29,C1902824551,70360.0,277701.29,C946444174,6216.63,0.0,0,0
203,CASH_IN,127829.1,C1477129886,4553.0,132382.1,C2139386430,0.0,0.0,0,0
275,CASH_OUT,115200.34,C119218047,100937.0,0.0,C1970183441,0.0,115200.34,0,0
332,CASH_IN,169028.43,C1818679026,8699359.24,8868387.67,C709283395,845025.63,675997.2,0,0
407,PAYMENT,19673.82,C222984294,26550.14,6876.32,M609741412,0.0,0.0,0,0
189,PAYMENT,6997.04,C806110365,0.0,0.0,M104293054,0.0,0.0,0,0
251,TRANSFER,273437.78,C1609263799,11934.0,0.0,C2007696902,25569.61,299007.39,0,0
276,CASH_OUT,78643.73,C574152182,94997.0,16353.27,C162801912,0.0,78643.73,0,0
133,CASH_IN,199393.36,C182496046,958525.83,1157919.19,C450059729,932905.3,528943.02,0,0
278,PAYMENT,13315.8,C1083354597,99650.0,86334.2,M905172128,0.0,0.0,0,0
34,CASH_OUT,419315.73,C1912259331,0.0,0.0,C2100584284,2162774.71,2582090.44,0,0
179,CASH_IN,201812.94,C367450595,1786309.52,1988122.46,C1556988682,670466.94,468654.0,0,0
36,PAYMENT,10600.42,C469376930,35303.0,24702.58,M1989346792,0.0,0.0,0,0
396,CASH_IN,131204.05,C1524506826,52776.0,183980.05,C934887130,0.0,0.0,0,0
41,PAYMENT,19393.24,C347441632,10745.0,0.0,M1668811185,0.0,0.0,0,0
43,PAYMENT,6286.29,C454666477,4553.29,0.0,M998901647,0.0,0.0,0,0
346,CASH_OUT,311690.74,C1518174057,151231.0,0.0,C1623085314,280486.82,592177.56,0,0
402,CASH_OUT,108364.51,C356941078,107.0,0.0,C1405664338,63672.69,128286.5,0,0
251,CASH_OUT,424588.46,C432699488,65359.0,0.0,C1611270877,6206515.55,6631104.01,0,0
278,PAYMENT,13180.49,C275194542,0.0,0.0,M878972206,0.0,0.0,0,0
44,CASH_IN,79328.54,C1518834293,1362.0,80690.54,C899071212,534158.11,454829.57,0,0
207,PAYMENT,9632.84,C168388608,39830.0,30197.16,M1645643620,0.0,0.0,0,0
230,CASH_IN,153023.74,C1170204990,15546781.72,15699805.46,C1859247449,163922.36,10898.62,0,0
356,PAYMENT,8765.24,C693232687,48632.0,39866.76,M408564020,0.0,0.0,0,0
397,CASH_OUT,291747.15,C1432233033,20214.0,0.0,C1975975369,5476581.52,5768328.67,0,0
688,CASH_IN,158932.22,C798976036,2752063.82,2910996.04,C836770471,591920.64,432988.42,0,0
403,CASH_OUT,167285.87,C1893106688,0.0,0.0,C464166084,260003.46,427289.34,0,0
184,PAYMENT,13632.81,C1564060301,217685.9,204053.09,M674067899,0.0,0.0,0,0
130,CASH_IN,171198.92,C1323391055,3072.0,174270.92,C454474299,36494.7,0.0,0,0
249,CASH_OUT,10102.77,C134166181,0.0,0.0,C502219108,254927.36,265030.13,0,0
259,PAYMENT,543.44,C1488755005,0.0,0.0,M1729727974,0.0,0.0,0,0
232,CASH_IN,226281.86,C2049748121,2836319.89,3062601.75,C612594497,383594.82,157312.96,0,0
347,PAYMENT,40065.78,C916395118,266466.02,226400.24,M1887849536,0.0,0.0,0,0
332,CASH_OUT,238772.5,C2130288918,0.0,0.0,C920232624,1838885.58,2077658.07,0,0
183,PAYMENT,6759.62,C1313722765,161433.54,154673.91,M2049754370,0.0,0.0,0,0
19,PAYMENT,13606.21,C1448691161,146983.11,133376.91,M1580854246,0.0,0.0,0,0
228,CASH_IN,107165.69,C1945889496,92052.0,199217.69,C572837509,0.0,332760.66,0,0
353,PAYMENT,8933.24,C519506461,0.0,0.0,M1603623863,0.0,0.0,0,0
403,PAYMENT,13940.96,C1843401644,0.0,0.0,M1380698903,0.0,0.0,0,0
19,CASH_OUT,198396.58,C547531477,408255.0,209858.42,C185901462,26154.51,224551.09,0,0
13,TRANSFER,1272238.56,C2066459419,32323.0,0.0,C1400024640,340153.1,1612391.66,0,0
283,CASH_OUT,169529.76,C1232439045,0.0,0.0,C1855040268,7610927.25,7780457.02,0,0
138,TRANSFER,385845.93,C369952072,0.0,0.0,C460737193,3704363.96,4154978.6,0,0
305,CASH_OUT,231016.49,C191480756,10536.0,0.0,C1051023155,313667.18,544683.67,0,0
382,PAYMENT,1985.19,C1097318036,529.0,0.0,M1480485978,0.0,0.0,0,0
130,CASH_OUT,312799.79,C1447997048,28716.0,0.0,C525312193,0.0,312799.79,0,0
154,CASH_IN,22110.44,C1910302753,1715771.1,1737881.54,C1329315556,1418504.75,1396394.31,0,0
130,PAYMENT,6757.56,C2087319663,0.0,0.0,M1256796548,0.0,0.0,0,0
570,PAYMENT,23945.06,C350548039,31164.0,7218.94,M1699206119,0.0,0.0,0,0
132,TRANSFER,230170.38,C817828050,437038.0,206867.62,C138781920,1872654.09,2102824.46,0,0
325,CASH_OUT,214390.02,C110064168,0.0,0.0,C353414902,22338572.5,22552962.52,0,0
20,CASH_OUT,33659.32,C1610671582,37406.87,3747.55,C2035043081,285854.19,319513.51,0,0
212,CASH_IN,45517.02,C207482290,6727387.1,6772904.11,C1336584430,492488.48,446971.47,0,0
137,CASH_IN,5453.09,C336377060,130.0,5583.09,C1203025773,80655.48,75202.4,0,0
18,CASH_OUT,29157.95,C793693239,295423.0,266265.05,C985770441,1219231.19,1248389.14,0,0
43,PAYMENT,1284.7,C103112795,128682.77,127398.07,M519134810,0.0,0.0,0,0
273,PAYMENT,4882.38,C180654291,336457.0,331574.62,M27238480,0.0,0.0,0,0
280,PAYMENT,1376.75,C1684019651,809.0,0.0,M4612601,0.0,0.0,0,0
325,PAYMENT,42339.5,C1371790018,213029.3,170689.8,M564640826,0.0,0.0,0,0
18,CASH_OUT,233407.65,C940068684,0.0,0.0,C107226328,2938671.16,3172078.81,0,0
331,PAYMENT,27407.33,C1017404870,7585.82,0.0,M1559799034,0.0,0.0,0,0
354,CASH_OUT,226559.51,C1521308858,0.0,0.0,C1373369607,8509168.16,8735727.67,0,0
327,PAYMENT,19127.87,C2090896257,115278.0,96150.13,M253341550,0.0,0.0,0,0
275,CASH_IN,96119.79,C191033157,2592174.92,2688294.71,C33674938,1265802.03,1169682.24,0,0
715,CASH_IN,210050.7,C1838475566,511664.0,721714.7,C1321768739,0.0,0.0,0,0
227,CASH_OUT,193663.07,C2116615445,21071.0,0.0,C1709187846,528985.11,722648.18,0,0
401,PAYMENT,29237.62,C267578042,934.0,0.0,M1541700029,0.0,0.0,0,0
232,CASH_IN,59708.46,C21627583,26444548.2,26504256.66,C1693546863,1616533.93,1556825.47,0,0
187,PAYMENT,2559.58,C2145456460,363005.14,360445.55,M1322361783,0.0,0.0,0,0
237,CASH_OUT,92678.82,C517702242,240004.0,147325.18,C1767576199,589465.93,682144.75,0,0
355,CASH_OUT,39390.3,C1473566159,0.0,0.0,C1726576424,320877.25,360267.55,0,0
306,CASH_OUT,125509.6,C200238668,0.0,0.0,C1911538246,1276062.55,1401572.15,0,0
162,TRANSFER,489646.03,C1513906879,205153.0,0.0,C1975771183,0.0,489646.03,0,0
404,PAYMENT,2317.0,C2019946313,0.0,0.0,M797051392,0.0,0.0,0,0
162,PAYMENT,12887.59,C1936744406,0.0,0.0,M559777425,0.0,0.0,0,0
137,PAYMENT,5931.99,C1893623019,0.0,0.0,M814031375,0.0,0.0,0,0
355,PAYMENT,994.31,C1743777507,372352.53,371358.22,M1830085075,0.0,0.0,0,0
260,CASH_OUT,135440.68,C2100496218,0.0,0.0,C760040304,843100.09,978540.77,0,0
177,PAYMENT,4064.92,C643846568,0.0,0.0,M638248853,0.0,0.0,0,0
394,CASH_OUT,228170.06,C1269971779,65547.0,0.0,C1657088012,0.0,228170.06,0,0
232,CASH_OUT,172390.24,C1285380548,0.0,0.0,C299884411,1682825.54,1855215.78,0,0
131,PAYMENT,9255.43,C129625944,10204.0,948.57,M1442655095,0.0,0.0,0,0
231,CASH_OUT,203561.49,C729936590,376895.0,173333.51,C1614388499,1747851.02,1951412.51,0,0
402,DEBIT,5048.56,C531531493,51568.0,46519.44,C47686895,228251.2,233299.76,0,0
285,CASH_OUT,164704.7,C1180433378,34526.0,0.0,C1930292504,216428.61,381133.3,0,0
206,PAYMENT,11924.01,C1981663295,648419.94,636495.93,M321513097,0.0,0.0,0,0
253,CASH_OUT,31409.68,C754069059,43938.0,12528.32,C731701092,0.0,31409.68,0,0
237,CASH_OUT,161318.56,C1290397943,0.0,0.0,C1799689473,238108.65,399427.21,0,0
310,PAYMENT,54196.13,C363835915,116010.0,61813.87,M91677094,0.0,0.0,0,0
397,PAYMENT,51713.15,C1822795397,4629.0,0.0,M723508807,0.0,0.0,0,0
250,PAYMENT,14320.39,C937188574,89110.93,74790.54,M485577628,0.0,0.0,0,0
259,CASH_OUT,93063.3,C1745714336,20294.0,0.0,C1729229424,85537.37,178600.67,0,0
187,CASH_IN,37442.6,C837685518,2063557.56,2101000.16,C1373379273,135971.73,98529.13,0,0
33,CASH_OUT,30843.14,C136170214,0.0,0.0,C989193820,1633362.64,1664205.78,0,0
360,CASH_OUT,155093.08,C2065614873,2829.15,0.0,C2144228375,438783.85,593876.93,0,0
8,PAYMENT,10151.23,C226245741,49964.0,39812.77,M465426483,0.0,0.0,0,0
131,CASH_OUT,353722.85,C1534591926,54581.0,0.0,C260926985,2213261.49,2959856.15,0,0
279,TRANSFER,189781.64,C1223663923,0.0,0.0,C262583197,1294974.5,1484756.14,0,0
369,PAYMENT,4736.56,C973245344,1970.0,0.0,M160859369,0.0,0.0,0,0
16,CASH_OUT,163138.65,C1091623571,29778.0,0.0,C415028788,813953.56,977092.21,0,0
250,CASH_IN,183300.07,C558834931,16488.0,199788.07,C779530749,641282.68,457982.61,0,0
163,PAYMENT,7619.87,C195616314,46993.0,39373.13,M1500323335,0.0,0.0,0,0
307,TRANSFER,341244.7,C878116498,4817.0,0.0,C1030864272,1046289.08,1387533.79,0,0
18,CASH_OUT,85869.14,C1560991549,40546.0,0.0,C677570243,6579.42,92448.56,0,0
46,PAYMENT,25211.51,C1783287749,0.0,0.0,M1938118119,0.0,0.0,0,0
350,PAYMENT,422.15,C1173116522,0.0,0.0,M986524872,0.0,0.0,0,0
211,PAYMENT,5974.57,C1503651071,10648.0,4673.43,M1301776273,0.0,0.0,0,0
209,CASH_IN,107969.85,C897491414,341965.97,449935.82,C1018753721,3023742.47,2915772.62,0,0
252,PAYMENT,19867.08,C933175348,174753.0,154885.92,M126753112,0.0,0.0,0,0
15,DEBIT,232.32,C2146927214,90796.0,90563.68,C1801731493,7326.84,7559.16,0,0
284,CASH_OUT,108181.34,C1419529755,0.0,0.0,C1186516419,394908.81,503090.15,0,0
285,PAYMENT,15061.44,C659444063,0.0,0.0,M389365740,0.0,0.0,0,0
301,CASH_OUT,111302.22,C1948805068,0.0,0.0,C737317804,1106819.72,1218121.94,0,0
359,PAYMENT,16725.57,C356068053,21885.13,5159.56,M871359170,0.0,0.0,0,0
201,CASH_OUT,351593.29,C304196479,0.0,0.0,C151793382,674899.4,1026492.69,0,0
354,CASH_IN,299755.95,C1954535325,3217455.4,3517211.35,C1603410402,379126.0,79370.05,0,0
237,CASH_OUT,128339.28,C96141619,329388.0,201048.72,C1662770446,0.0,128339.28,0,0
45,PAYMENT,11318.48,C1621452073,421229.0,409910.52,M1226960211,0.0,0.0,0,0
180,PAYMENT,2706.89,C1855186247,0.0,0.0,M2040252807,0.0,0.0,0,0
259,CASH_IN,141271.34,C945597387,7320379.85,7461651.19,C2060387365,165926.75,24655.41,0,0
399,CASH_OUT,14912.47,C753311535,49506.0,34593.53,C284607867,17516.16,32428.63,0,0
304,CASH_OUT,424395.29,C679961347,3065.0,0.0,C1751514616,1109988.57,1534383.86,0,0
567,CASH_OUT,87365.28,C1640925754,0.0,0.0,C98637623,193553.28,280918.56,0,0
249,PAYMENT,15620.94,C1526940284,83360.0,67739.06,M226514713,0.0,0.0,0,0
376,CASH_OUT,61475.91,C872181206,15800.0,0.0,C897862791,0.0,61475.91,0,0
132,CASH_IN,157668.29,C347661559,6397064.26,6554732.56,C264685626,2658363.14,2500694.84,0,0
297,CASH_OUT,277487.54,C909531503,3059.0,0.0,C1939938305,0.0,277487.54,0,0
26,PAYMENT,4154.01,C1196320319,21344.0,17189.99,M1533347376,0.0,0.0,0,0
571,TRANSFER,1750313.84,C719938726,5016.0,0.0,C1428019076,2996641.55,4746955.39,0,0
214,CASH_OUT,157325.24,C2025485022,0.0,0.0,C870842654,1935982.96,2093308.2,0,0
306,CASH_OUT,261904.39,C407644961,0.0,0.0,C2130474552,2138213.79,2400118.18,0,0
14,CASH_OUT,395398.68,C1176055768,220651.98,0.0,C1401292924,801762.89,1197161.57,0,0
14,CASH_OUT,15503.41,C1141037805,0.0,0.0,C951732022,698898.69,1533915.17,0,0
139,CASH_OUT,104602.79,C1627694018,10192.0,0.0,C1286966923,4675300.89,4779903.68,0,0
44,DEBIT,9607.67,C439817735,229.0,0.0,C1563811816,1772383.16,1781990.84,0,0
249,CASH_IN,3365.66,C1737406258,1488565.56,1491931.22,C261348500,768375.25,765009.59,0,0
260,CASH_OUT,79566.82,C354162334,0.0,0.0,C1737982202,883407.67,962974.5,0,0
10,CASH_IN,212049.35,C1448238148,310476.52,522525.87,C996793947,558705.47,823677.53,0,0
140,CASH_OUT,102479.71,C883793280,0.0,0.0,C1723287956,2654392.23,2756871.95,0,0
354,PAYMENT,19050.75,C529831706,64599.0,45548.25,M1795362318,0.0,0.0,0,0
211,CASH_OUT,89102.38,C1874933122,859.0,0.0,C1782330176,0.0,89102.38,0,0
20,CASH_IN,151753.93,C337701066,7086.0,158839.93,C2031591896,5093626.41,4941872.48,0,0
235,CASH_OUT,134089.45,C25717190,0.0,0.0,C645791789,1200535.6,1334625.06,0,0
41,TRANSFER,398111.21,C831724162,0.0,0.0,C1888258480,11639553.89,12037665.1,0,0
348,CASH_OUT,350954.93,C1899859617,391822.33,40867.39,C1797015666,1421327.56,1772282.49,0,0
202,PAYMENT,1331.36,C680785063,0.0,0.0,M1544925076,0.0,0.0,0,0
10,CASH_IN,260703.55,C55937150,252346.0,513049.55,C708801789,0.0,0.0,0,0
159,PAYMENT,3606.84,C301368724,86035.0,82428.16,M404041471,0.0,0.0,0,0
283,CASH_OUT,175591.7,C1974246671,385105.0,209513.3,C787439578,470004.27,645595.97,0,0
279,CASH_OUT,145578.97,C490991254,166287.0,20708.03,C1903996215,28505.0,174083.97,0,0
253,CASH_IN,99981.65,C633112680,2009276.37,2109258.01,C217016581,194136.03,94154.38,0,0
157,PAYMENT,4072.2,C1423525545,0.0,0.0,M1837281848,0.0,0.0,0,0
301,CASH_OUT,86333.89,C1106942473,60914.76,0.0,C1352464874,122146.49,208480.37,0,0
39,PAYMENT,13441.69,C2082797917,244.0,0.0,M1396699687,0.0,0.0,0,0
158,CASH_OUT,102850.77,C1855007762,51388.0,0.0,C817967886,0.0,102850.77,0,0
139,CASH_IN,108311.35,C823010861,458940.25,567251.61,C1234275284,1146658.28,1038346.92,0,0
303,DEBIT,11812.45,C1312031513,19459.0,7646.55,C907932120,150200.63,162013.08,0,0
155,CASH_OUT,82775.66,C422646022,8276.0,0.0,C1195897698,803389.26,886164.92,0,0
500,PAYMENT,10297.11,C1631761739,0.0,0.0,M1525979093,0.0,0.0,0,0
690,PAYMENT,14005.18,C502094642,0.0,0.0,M195148207,0.0,0.0,0,0
234,CASH_IN,207709.81,C2025858815,3157.0,210866.81,C1053274099,5696.31,0.0,0,0
351,PAYMENT,19284.06,C930888153,331700.38,312416.31,M1114810194,0.0,0.0,0,0
16,CASH_IN,40511.39,C1250266940,16672473.65,16712985.04,C1012565567,220284.14,481735.63,0,0
133,CASH_OUT,16385.71,C483967287,0.0,0.0,C1935594521,1088730.5,1105116.22,0,0
179,CASH_IN,126768.38,C1567827841,91182.0,217950.38,C1630229576,0.0,0.0,0,0
375,PAYMENT,24268.67,C218836892,280593.0,256324.33,M1645084606,0.0,0.0,0,0
370,PAYMENT,1646.51,C272466333,11566.0,9919.49,M2030641069,0.0,0.0,0,0
321,PAYMENT,7765.99,C792275221,0.0,0.0,M714525118,0.0,0.0,0,0
322,PAYMENT,45138.23,C1394610883,40396.0,0.0,M1499528884,0.0,0.0,0,0
235,CASH_IN,34904.71,C1746574956,486550.0,521454.71,C1491323142,3533262.86,3498358.15,0,0
306,PAYMENT,12312.72,C2079926456,0.0,0.0,M1525032640,0.0,0.0,0,0
380,CASH_OUT,279888.26,C1720947880,57154.0,0.0,C962400434,5777753.61,6057641.87,0,0
21,PAYMENT,9230.54,C364246486,8814.0,0.0,M615999519,0.0,0.0,0,0
187,CASH_OUT,57710.08,C1437329905,173924.0,116213.92,C1221045157,2927.47,60637.55,0,0
327,CASH_OUT,579119.56,C1444775178,0.0,0.0,C150761558,905068.76,1484188.32,0,0
231,PAYMENT,8921.55,C1449917703,0.0,0.0,M59078039,0.0,0.0,0,0
134,CASH_IN,119695.46,C588699089,4130129.17,4249824.62,C559483106,4353501.58,4233806.12,0,0
20,CASH_IN,4229.74,C1082197336,11131670.7,11135900.44,C1583172368,1114514.9,1110285.16,0,0
403,PAYMENT,25786.38,C1870504039,298974.0,273187.62,M444072124,0.0,0.0,0,0
129,PAYMENT,11741.31,C1157261730,9086.0,0.0,M500608229,0.0,0.0,0,0
36,CASH_OUT,84399.88,C1551242596,0.0,0.0,C1954957032,5452016.46,5536416.33,0,0
238,PAYMENT,20246.52,C428766315,0.0,0.0,M1667380929,0.0,0.0,0,0
401,CASH_OUT,115385.76,C761064172,76704.0,0.0,C757480697,1797362.36,1912748.12,0,0
132,PAYMENT,21557.39,C958791577,283335.46,261778.07,M1556832654,0.0,0.0,0,0
332,PAYMENT,15628.52,C1052395057,51050.31,35421.78,M679606128,0.0,0.0,0,0
355,CASH_OUT,94112.75,C1021347909,102740.0,8627.25,C765992429,0.0,94112.75,0,0
37,CASH_OUT,279391.3,C764859933,164.0,0.0,C70814743,240769.99,520161.29,0,0
140,PAYMENT,2280.51,C323083493,103698.0,101417.49,M460181040,0.0,0.0,0,0
227,CASH_OUT,104467.45,C395943620,0.0,0.0,C1240921825,2513992.74,2618460.19,0,0
335,PAYMENT,13517.16,C1292712611,44392.46,30875.29,M1709720187,0.0,0.0,0,0
259,PAYMENT,6377.67,C269155993,10606.0,4228.33,M52233143,0.0,0.0,0,0
157,TRANSFER,539427.95,C1507019631,361973.98,0.0,C766835132,1828331.92,2367759.87,0,0
359,PAYMENT,7162.38,C661158797,38093.0,30930.62,M1423949881,0.0,0.0,0,0
307,CASH_IN,56668.9,C1032751152,27175250.96,27231919.86,C1942861028,297019.39,240350.49,0,0
403,CASH_IN,14508.33,C277426452,11621218.73,11635727.06,C1369966609,276924.3,262415.97,0,0
18,TRANSFER,319664.33,C462217363,0.0,0.0,C1163135915,1384282.06,1703946.4,0,0
140,DEBIT,362.74,C1602456819,23081.0,22718.26,C1203860803,1161366.14,1161728.88,0,0
18,CASH_OUT,28671.03,C154362130,6095.0,0.0,C435547203,0.0,28671.03,0,0
154,CASH_IN,100953.59,C806719230,3470283.98,3571237.57,C1430954627,984275.87,883322.28,0,0
95,PAYMENT,11687.42,C227219506,20200.0,8512.58,M1431408271,0.0,0.0,0,0
396,CASH_IN,152857.77,C452024047,9990.0,162847.77,C692692883,0.0,0.0,0,0
35,PAYMENT,9800.6,C1598427942,11172.0,1371.4,M2036182988,0.0,0.0,0,0
37,PAYMENT,10213.69,C1512973802,0.0,0.0,M1207441283,0.0,0.0,0,0
276,CASH_IN,335067.84,C695707371,9024517.03,9359584.87,C580788027,4093399.29,3758331.45,0,0
259,TRANSFER,27142.97,C2024869219,0.0,0.0,C1800859657,195092.24,222235.2,0,0
131,PAYMENT,23734.01,C1200985492,0.0,0.0,M1760126571,0.0,0.0,0,0
181,PAYMENT,42423.09,C1070768585,1184.0,0.0,M1717756670,0.0,0.0,0,0
262,PAYMENT,7427.45,C1407282521,32555.76,25128.31,M819555282,0.0,0.0,0,0
227,CASH_IN,533236.06,C1779186431,413553.14,946789.2,C1179269124,845265.98,312029.93,0,0
35,TRANSFER,437069.25,C1165354959,0.0,0.0,C1923540160,1080689.26,1517758.51,0,0
260,CASH_IN,37383.57,C71228263,21500.0,58883.57,C1135529267,0.0,0.0,0,0
235,PAYMENT,1552.28,C276010087,26528.42,24976.14,M1710832353,0.0,0.0,0,0
354,PAYMENT,11935.47,C239857960,50181.0,38245.53,M1812128810,0.0,0.0,0,0
405,TRANSFER,49131.23,C310139771,0.0,0.0,C836357427,4286313.46,4335444.69,0,0
449,PAYMENT,13476.15,C1414620431,33282.0,19805.85,M1299410439,0.0,0.0,0,0
178,CASH_IN,196325.22,C1748124093,20286208.6,20482533.81,C849252738,3541567.89,3345242.68,0,0
707,PAYMENT,17634.18,C1755925457,174.0,0.0,M1328944642,0.0,0.0,0,0
187,CASH_OUT,70082.88,C455717459,319158.0,249075.12,C13671798,369808.96,439891.84,0,0
235,CASH_OUT,101330.67,C182790311,0.0,0.0,C975220243,1471711.85,1573042.52,0,0
261,PAYMENT,13937.15,C2070374133,259465.0,245527.85,M1559514847,0.0,0.0,0,0
333,PAYMENT,545.28,C863478360,144795.78,144250.5,M783497375,0.0,0.0,0,0
262,CASH_OUT,163089.02,C1457110759,103557.0,0.0,C1798365813,0.0,163089.02,0,0
227,PAYMENT,19968.95,C1477529286,0.0,0.0,M1233653597,0.0,0.0,0,0
40,PAYMENT,3547.53,C822874137,53248.0,49700.47,M910860911,0.0,0.0,0,0
381,PAYMENT,7641.46,C14954393,24771.0,17129.54,M2036074209,0.0,0.0,0,0
156,PAYMENT,12107.51,C343864940,72355.0,60247.49,M690550018,0.0,0.0,0,0
205,CASH_OUT,188394.65,C1274301134,323276.0,134881.35,C215217103,1165861.81,1354256.46,0,0
379,CASH_OUT,145175.92,C1037089999,0.0,0.0,C1089497523,569409.0,714584.92,0,0
208,CASH_OUT,113265.9,C676149091,0.0,0.0,C893193802,2540674.97,2653940.87,0,0
232,PAYMENT,22037.88,C13594938,99607.0,77569.12,M1634532556,0.0,0.0,0,0
659,PAYMENT,18705.54,C807206770,17435.96,0.0,M41016797,0.0,0.0,0,0
136,PAYMENT,3963.92,C753611903,262532.6,258568.68,M1399008314,0.0,0.0,0,0
253,TRANSFER,2566832.64,C1978581425,21055.0,0.0,C2088738244,570143.27,3136975.91,0,0
8,CASH_IN,7221.06,C820100736,231103.84,238324.9,C587820621,159367.74,124495.96,0,0
205,CASH_OUT,191497.0,C858128469,0.0,0.0,C1155681825,1908111.59,2950529.49,0,0
